,path,field_change_date_2,field_letter_issue_datetime,field_company_name_warning_lette,field_issuing_office,field_issuing_office_loc_name,field_recipient_office_name,field_building,field_letter_type_1,issuing-recipient-office,field_recipient_state,field_recipient_address_administrative_area,term_node_tid,field_detailed_description_2,field_topics,topics-product,field_letter_issue_datetime_1,field_letter_type,field_associated_for_response_le,field_associated_for_closeout_le,checkresponse,changed,abs_url,company_name
2495,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mahita-llc-dba-pushmycart-616541-08192021,08/20/2021,08/19/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mahita-llc-dba-pushmycart-616541-08192021"">Mahita, LLC dba PushMyCart</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,Georgia,Drugs,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),,Drugs,2021,Warning Letter,,,,"Fri, 08/20/2021 - 09:06",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mahita-llc-dba-pushmycart-616541-08192021,"Mahita, LLC dba PushMyCart"
2496,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natural-beauty-care-pty-ltd-611974-06092021,08/24/2021,06/09/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natural-beauty-care-pty-ltd-611974-06092021"">Natural Beauty Care Pty Ltd</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,Victoria,Drugs,CGMP/Finished Pharmaceuticals/Adulterated,,Drugs,2021,Warning Letter,,,,"Tue, 08/24/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natural-beauty-care-pty-ltd-611974-06092021,Natural Beauty Care Pty Ltd
2497,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/teataze-llc-613942-07232021,08/24/2021,07/23/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/teataze-llc-613942-07232021""> TeaTaze, LLC</a>",,,,Office of Human and Animal Food- West Division II,Warning Letter,Office of Human and Animal Food- West Division II,,Kansas,"Drugs, Food &amp; Beverages",New Drug/Misbranded,,"Drugs, Food &amp; Beverages",2021,Warning Letter,,,,"Tue, 08/24/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/teataze-llc-613942-07232021," TeaTaze, LLC"
2498,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/je-dois-lavoir-llc-616016-08112021,08/24/2021,08/11/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/je-dois-lavoir-llc-616016-08112021"">Je Dois Lavoir LLC </a>",,,,Division of Pharmaceutical Quality Operations IV,Warning Letter,Division of Pharmaceutical Quality Operations IV,,,Drugs,Unapproved New Drugs/Misbranded,,Drugs,2021,Warning Letter,,,,"Tue, 08/24/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/je-dois-lavoir-llc-616016-08112021,Je Dois Lavoir LLC 
2499,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/highbrow-vapor-616873-08132021,08/24/2021,08/13/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/highbrow-vapor-616873-08132021"">Highbrow Vapor </a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,California,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Tue, 08/24/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/highbrow-vapor-616873-08132021,Highbrow Vapor 
2500,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/e-cig-pod-616787-08132021,08/24/2021,08/13/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/e-cig-pod-616787-08132021"">E-Cig Pod</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Minnesota,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Tue, 08/24/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/e-cig-pod-616787-08132021,E-Cig Pod
2501,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/toyobo-co-ltd-614177-08192021,08/24/2021,08/19/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/toyobo-co-ltd-614177-08192021"">Toyobo Co. Ltd.</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,Shiga,Drugs,CGMP/Finished Pharmaceuticals/Adulterated,,Drugs,2021,Warning Letter,,,,"Tue, 08/24/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/toyobo-co-ltd-614177-08192021,Toyobo Co. Ltd.
2502,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/invisi-smart-technologies-uk-ltd-614512-08242021,08/26/2021,08/24/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/invisi-smart-technologies-uk-ltd-614512-08242021"">Invisi Smart Technologies UK LTD</a>",,,,Center for Devices and Radiological Health,Warning Letter,Center for Devices and Radiological Health,,,Medical Devices,Adulterated and Misbranded Products Related to Coronavirus Disease 2019,,Medical Devices,2021,Warning Letter,,,,"Thu, 08/26/2021 - 13:01",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/invisi-smart-technologies-uk-ltd-614512-08242021,Invisi Smart Technologies UK LTD
2503,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-allison-park-616761-08262021,08/26/2021,08/26/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-allison-park-616761-08262021"">Cool Vapes Allison Park</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Pennsylvania,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Mon, 08/30/2021 - 06:10",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-allison-park-616761-08262021,Cool Vapes Allison Park
2504,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-cranberry-616905-08262021,08/26/2021,08/26/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-cranberry-616905-08262021"">Cool Vapes Cranberry</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Pennsylvania,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,"
<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-cranberry-616905-10142021""><time datetime=""2021-10-27T04:00:00Z"">10/27/2021</time>
</a> 
",Closeout Letters,"Wed, 10/27/2021 - 14:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-cranberry-616905-08262021,Cool Vapes Cranberry
2505,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-llc-617033-08262021,08/26/2021,08/26/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-llc-617033-08262021"">Cool Vapes LLC</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Pennsylvania,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Mon, 08/30/2021 - 06:10",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cool-vapes-llc-617033-08262021,Cool Vapes LLC
2506,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fog-house-llc-617067-08262021,08/26/2021,08/26/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fog-house-llc-617067-08262021"">The Fog House LLC</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Tennessee,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Mon, 08/30/2021 - 06:10",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fog-house-llc-617067-08262021,The Fog House LLC
2507,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gulsah-uretim-kozmetik-sanayi-anonim-sirketi-611591-05132021,08/31/2021,05/13/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gulsah-uretim-kozmetik-sanayi-anonim-sirketi-611591-05132021"">Gulsah Uretim Kozmetik Sanayi Anonim Sirketi</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,İstanbul,Drugs,CGMP/Finished Pharmaceuticals/Adulterated,,Drugs,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gulsah-uretim-kozmetik-sanayi-anonim-sirketi-611591-05132021,Gulsah Uretim Kozmetik Sanayi Anonim Sirketi
2508,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmaceutical-care-solutions-dba-pharmacy-solutions-610201-08022021,08/31/2021,08/02/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmaceutical-care-solutions-dba-pharmacy-solutions-610201-08022021"">Pharmaceutical Care Solutions dba Pharmacy Solutions</a>",,,,Division of Pharmaceutical Quality Operations III,Warning Letter,Division of Pharmaceutical Quality Operations III,,Michigan,Drugs,Compounding Pharmacy/Adulterated Drug Products,,Drugs,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmaceutical-care-solutions-dba-pharmacy-solutions-610201-08022021,Pharmaceutical Care Solutions dba Pharmacy Solutions
2509,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/anazaohealth-corporation-613214-08182021,08/31/2021,08/18/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/anazaohealth-corporation-613214-08182021"">AnazaoHealth Corporation</a>",,,,Division of Pharmaceutical Quality Operations IV,Warning Letter,Division of Pharmaceutical Quality Operations IV,,Nevada,Drugs,Compounding Pharmacy/Adulterated Drug Products,,Drugs,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/anazaohealth-corporation-613214-08182021,AnazaoHealth Corporation
2510,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mystic-juice-usa-llc-617032-08202021,08/31/2021,08/20/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mystic-juice-usa-llc-617032-08202021"">Mystic Juice USA LLC</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Minnesota,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mystic-juice-usa-llc-617032-08202021,Mystic Juice USA LLC
2511,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lazarus-adventures-llc-617090-08202021,08/31/2021,08/20/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lazarus-adventures-llc-617090-08202021"">Lazarus Adventures LLC</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Minnesota,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lazarus-adventures-llc-617090-08202021,Lazarus Adventures LLC
2512,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/maduro-distributors-dba-loon-617040-08202021,08/31/2021,08/20/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/maduro-distributors-dba-loon-617040-08202021"">Maduro Distributors d/b/a The Loon</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Minnesota,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/maduro-distributors-dba-loon-617040-08202021,Maduro Distributors d/b/a The Loon
2513,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/magic-vape-shop-617030-08202021,08/31/2021,08/20/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/magic-vape-shop-617030-08202021"">Magic Vape Shop</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,South Carolina,Tobacco,"Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded<br />
",,Tobacco,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/magic-vape-shop-617030-08202021,Magic Vape Shop
2514,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rebreathe-vapor-products-617043-08202021,08/31/2021,08/20/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rebreathe-vapor-products-617043-08202021"">reBreathe Vapor Products</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Washington,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rebreathe-vapor-products-617043-08202021,reBreathe Vapor Products
2515,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cloud-9-systems-llc-dba-cloud-9-vapor-616660-08252021,08/31/2021,08/25/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cloud-9-systems-llc-dba-cloud-9-vapor-616660-08252021"">Cloud 9 Systems, LLC d/b/a Cloud 9 Vapor</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Utah,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cloud-9-systems-llc-dba-cloud-9-vapor-616660-08252021,"Cloud 9 Systems, LLC d/b/a Cloud 9 Vapor"
2516,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapor-craft-llc-dba-vapor-craft-617222-08262021,08/31/2021,08/26/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapor-craft-llc-dba-vapor-craft-617222-08262021"">The Vapor Craft LLC, d/b/a Vapor Craft</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Georgia,Tobacco,"Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded<br />
",,Tobacco,2021,Warning Letter,,,,"Tue, 08/31/2021 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapor-craft-llc-dba-vapor-craft-617222-08262021,"The Vapor Craft LLC, d/b/a Vapor Craft"
2517,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/edora-solutions-inc-dba-jojo-vapes-vandalia-616486-09022021,09/02/2021,09/02/2021,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/edora-solutions-inc-dba-jojo-vapes-vandalia-616486-09022021"">Edora Solutions, Inc d/b/a JoJo Vapes Vandalia</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Ohio,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2021,Warning Letter,,,,"Thu, 09/02/2021 - 15:01",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/edora-solutions-inc-dba-jojo-vapes-vandalia-616486-09022021,"Edora Solutions, Inc d/b/a JoJo Vapes Vandalia"
